lon,lat,start_date,end_date,source,crop_probability,num_labelers,subset,country
32.899660619652,-0.786515715575,2019-04-22,2020-04-16,noncrop_water_kenya_gt,0.0,1,training,Kenya
33.419645571709,-0.652911415198,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.443032257264,-0.528489721942,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.457878140725,-0.447897783158,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.476965705173,-0.206121966806,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.483328226656,-0.763903016811,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.485449067151,-0.017367162812,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.487569907645,-0.420326856732,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.489690748139,-0.857219998561,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.498174110117,-0.307922310533,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.502415791105,-0.90599932993,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.502415791105,-0.095838261102,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.5045366316,-0.816924029169,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,validation,Kenya
33.510899153082,-0.59635661776,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.513019993577,-0.509402157493,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.517261674565,-0.282472224602,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.517261674565,-0.155221794943,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.51938251506,-0.676948556544,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.523624196048,-0.341855758442,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.538470079509,-0.059783972699,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.544832600992,-0.880549243998,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.54907428198,-0.534852243425,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.54907428198,0.042016371028,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.559678484452,-0.097959101596,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.559678484452,-0.021608843801,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.56392016544,-0.441535261675,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.568161846429,-0.613323341715,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.578766048901,-0.727848728407,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.585128570383,-0.167946837909,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.593611932361,-0.220967850267,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,validation,Kenya
33.594327372491,-0.537636869812,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.602095294338,-0.829649072135,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.604696617419,-0.309513481402,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.607000894069,-0.364816121016,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.608457815821,-0.676948556544,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.610457309045,-0.459291463691,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.619062018292,-0.078871537148,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.623303699281,-0.872065882021,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.62754538027,-0.776628059777,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.635627465527,-0.923907249442,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.645021458804,-0.249602288486,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.659999257033,-0.559527497993,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.667841349662,-0.327009874982,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.669216363636,-0.679349883824,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.672672778611,-0.386706749197,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.673883706742,-0.876144899617,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.676324711639,-0.078871537148,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,validation,Kenya
33.69248649711,-0.445180256086,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.693411268467,-0.759999566595,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.695412276088,0.122608309812,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.701787892294,-0.628107694707,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.706084790045,-0.296839959824,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.716454034973,-0.344077631161,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.717606173298,-0.552614668041,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.72086236202,0.075949818937,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.72400291787,-0.955564127893,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.73570824548,-0.210363647795,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.737192524828,-0.387858887522,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.738512320493,-0.819703357873,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.739949926468,0.018687125591,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.740648939804,-0.47196498527,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.747745576708,-0.999092335763,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,validation,Kenya
33.76369170631,-0.408597377378,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.7654000124,-0.73421124989,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.773098588706,-0.271554212649,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.774126308751,-1.079553568493,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.779299518829,-0.559897463357,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.78024589586,-0.619685863197,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.782125919515,-0.700088373679,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.784487576849,-0.076750696653,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.787886611142,-0.818758621186,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.791094598056,-0.371579083941,2019-04-22,2020-04-16,noncrop_water_kenya_gt,0.0,1,training,Kenya
33.791273784579,-0.881698078173,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.795951579419,-0.327947694607,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.801454300803,-0.04069640825,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.809740297008,-0.930502432452,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.822662705747,-0.231572052738,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.823602899226,-0.482334230197,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.824249699632,-0.861912529141,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.82902522723,-0.131892549505,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.832820005829,-0.413205930679,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,validation,Kenya
33.838759102255,-0.909397846818,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.84139717546,-1.041301507031,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.844409285118,-0.367668629551,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.847509750179,-0.749025832101,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.84799235847,-1.121762739761,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.848112791678,0.018687125591,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.858167048985,-0.284166438245,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.859863687889,-1.07163934888,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.866112540547,-0.190942121053,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.868536293913,-0.668980638896,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.869688432238,-0.594091647752,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.87231347067,-0.922651875538,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.875683718104,-0.051300610721,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.877804558599,-0.806319826697,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.888882493136,-0.843446016712,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.890529601565,-0.471227028596,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,testing,Kenya
33.890529601565,-0.112804985057,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.890529601565,0.018687125591,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.901133804036,-0.763903016811,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.90325464453,-0.545456445896,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.907349005566,-1.059768019461,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.909617166013,-0.713002844947,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.909617166013,-0.670586035061,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.912617177133,0.171241879698,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,validation,Kenya
33.914017423989,0.103374835715,2019-04-22,2020-04-16,noncrop_labels_v2,0.0,1,training,Kenya
33.914382792023,0.041839164542,2019-04-22,2020-04-16,noncrop_labels_v2,0.0,1,training,Kenya
33.915979687496,-0.889032605975,2019-04-22,2020-04-16,noncrop_kenya_gt,0.0,1,training,Kenya
33.919884934328,0.239532752177,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.92015760456,0.237677128577,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.920305113635,0.238478740083,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.920364135495,0.23907252973,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,validation,Kenya
33.920563231184,0.239525283902,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,testing,Kenya
33.92080636935,0.237053601822,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,validation,Kenya
33.92088739135,0.23585858691,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.920946609155,0.239413921686,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.921374192188,0.238827521733,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.921440383593,0.236355852069,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.921491903879,0.234997546149,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.921565867547,0.238567724175,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.921683643734,0.235717507913,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,validation,Kenya
33.921882585642,0.23383220071,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.921926862628,0.234448258396,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922000777617,0.237291039149,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922067266492,0.239302509608,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922103723421,0.233127056506,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922111211562,0.234893591172,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922236468448,0.233661461733,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922369069656,0.231983986929,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922568245919,0.233691129465,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,testing,Kenya
33.922598051635,0.23846374072,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922605017651,0.232273445652,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,testing,Kenya
33.922693398494,0.230840913663,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.92275251198,0.232867229182,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922841390869,0.239020405427,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922907302449,0.232280848196,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
33.922966304507,0.232585163326,2019-04-22,2020-04-16,noncrop_labels_set2,0.0,1,training,Kenya
